chr	pos	gene	strand	type	stop_pos
chr15	75451465	SIN3A	reverse	five_prime_utr	75451256
chr14	92126143	CPSF2	forward	five_prime_utr	92126184
chr12	100573777	GAS2L3	forward	five_prime_utr	100591783
chr1	92298959	GLMN	reverse	five_prime_utr	92298023
chr19	13751738	CCDC130	forward	five_prime_utr	13751767
chr15	94231636	MCTP2	forward	five_prime_utr	94231668
chr8	144326818	DGAT1	reverse	five_prime_utr	144326786
chr5	55994813	IL6ST	reverse	five_prime_utr	55982809
chr9	83980847	RMI1	forward	five_prime_utr	83981008
chr21	15043560	NRIP1	reverse	five_prime_utr	15014455
chr7	72879422	POM121	forward	five_prime_utr	72879460
chr5	107670687	EFNA5	reverse	five_prime_utr	107670613
chr6	131063193	EPB41L2	reverse	five_prime_utr	131063044
chr4	15686510	FAM200B	forward	five_prime_utr	15686542
chr10	96944150	LCOR	forward	five_prime_utr	96949043
chr10	101588069	POLL	reverse	five_prime_utr	101587896
chr12	21501462	RECQL	reverse	five_prime_utr	21499594
chr16	28492079	CLN3	reverse	five_prime_utr	28491770
chr14	24299673	DHRS1	reverse	five_prime_utr	24299455
chr5	132294501	SLC22A4	forward	five_prime_utr	132294566
chr3	184174913	AP2M1	forward	five_prime_utr	184174963
chr12	124914857	UBC	reverse	five_prime_utr	124914789
chr15	34988169	ZNF770	reverse	five_prime_utr	34983440
chr11	35662810	TRIM44	forward	five_prime_utr	35663016
chr16	2969387	PAQR4	forward	five_prime_utr	2969623
chr5	31531507	DROSHA	reverse	five_prime_utr	31531367
chr19	53253113	ZNF677	reverse	five_prime_utr	53251601
chr11	126290530	TIRAP	forward	five_prime_utr	126290574
chr2	230713179	CAB39	forward	five_prime_utr	230713238
chr11	10541178	RNF141	reverse	five_prime_utr	10540996
chr3	186930826	ST6GAL1	forward	five_prime_utr	186963925
chr13	48976829	FNDC3A	forward	five_prime_utr	48976921
chr2	161160407	TANK	forward	five_prime_utr	161160481
chr6	31835009	C6orf48	forward	five_prime_utr	31835445
chr5	139279097	SNHG4	forward	five_prime_utr	139279976
chr7	150632282	GIMAP6	reverse	five_prime_utr	150632181
chr19	19192994	RFXANK	forward	five_prime_utr	19193053
chr17	19648779	ALDH3A2	forward	five_prime_utr	19648811
chr14	55027236	SOCS4	forward	five_prime_utr	55027349
chr1	224616561	CNIH3	forward	five_prime_utr	224616605
chr17	79000162	CANT1	reverse	five_prime_utr	78997878
chr19	13751678	CCDC130	forward	five_prime_utr	13751767
chr7	116210568	TES	forward	five_prime_utr	116210696
chr6	36874989	PPIL1	reverse	five_prime_utr	36874825
chr3	44439837	LINC00694	reverse	five_prime_utr_three_prime_utr	44437725
chr2	73234319	CCT7	forward	five_prime_utr	73234369
chr22	29550805	THOC5	reverse	five_prime_utr	29550704
chr17	6640915	TXNDC17	forward	five_prime_utr	6640950
chr7	105014438	KMT2E	forward	five_prime_utr	105040925
chr7	99558699	GS1-259H13.13	forward	five_prime_utr	99558755
chr15	66356682	TIPIN	reverse	five_prime_utr	66356635
chr17	48101326	CBX1	reverse	five_prime_utr	48101264
chr10	43396470	HNRNPF	reverse	five_prime_utr	43394653
chr4	102344981	SLC39A8	reverse	five_prime_utr	102344757
chr2	3377789	TSSC1	reverse	five_prime_utr	3377739
chr10	102245621	GBF1	forward	five_prime_utr	102245728
chrX	281495	PLCXD1	forward	five_prime_utr	281545
chr11	13309987	ARNTL	forward	five_prime_utr	13349970
chr17	75182434	SUMO2	reverse	five_prime_utr	75182378
chr3	50350892	CYB561D2	forward	five_prime_utr	50351357
chr8	85219352	C8orf59	reverse	five_prime_utr	85219314
chr20	10413839	MKKS	reverse	five_prime_utr_three_prime_utr	10413735
chr4	113979560	ARSJ	reverse	five_prime_utr	113979405
chr3	52705494	GLT8D1	reverse	five_prime_utr	52700491
chr10	114526721	ABLIM1	reverse	five_prime_utr	114526683
chr16	30698345	SRCAP	forward	five_prime_utr	30698377
chr19	38264718	SPINT2	forward	five_prime_utr	38264885
chrX	85245965	ZNF711	forward	five_prime_utr	85246030
chr7	135169037	C7orf49	reverse	five_prime_utr	135168981
chr12	12717554	CDKN1B	forward	five_prime_utr	12717625
chr17	59163604	PRR11	forward	five_prime_utr	59163657
chr1	36385767	STK40	reverse	five_prime_utr	36361335
chr22	29603780	NF2	forward	five_prime_utr	29603914
chr12	12891607	GPRC5A	forward	five_prime_utr	12891663
chr1	85578017	DDAH1	reverse	five_prime_utr	85496166
chr10	88952759	ACTA2	reverse	five_prime_utr	88952727
chr8	66613090	MYBL1	reverse	five_prime_utr	66613052
chr5	14871688	ANKH	reverse	five_prime_utr	14871635
chr19	8210817	CERS4	forward	five_prime_utr	8214376
chr14	95534790	GLRX5	forward	five_prime_utr	95534852
chr7	76409573	SSC4D	reverse	five_prime_utr	76409526
chr2	216695125	IGFBP5	reverse	five_prime_utr	216694988
chr5	150485830	NDST1	forward	five_prime_utr	150486027
chr6	10528568	GCNT2	forward	five_prime_utr	10528630
chr11	31817868	PAX6	reverse	five_prime_utr	31810830
chr9	83707922	UBQLN1	reverse	five_prime_utr	83707878
chr22	31626014	PISD	reverse	five_prime_utr	31625913
chr10	91222720	PCGF5	forward	five_prime_utr	91222824
chr3	112640632	CCDC80	reverse	five_prime_utr	112640603
chr20	58389279	VAPB	forward	five_prime_utr	58389329
chr4	127965545	ABHD18	forward	five_prime_utr	127965610
chr14	65455622	FUT8	forward	five_prime_utr	65455651
chr7	100706168	POP7	forward	five_prime_utr	100706248
chr9	34338730	NUDT2	forward	five_prime_utr	34338930
chr5	159263335	UBLCP1	forward	five_prime_utr	159268885
chr1	37690356	C1orf109	reverse	five_prime_utr	37690195
chrX	24054776	EIF2S3	forward	five_prime_utr	24054841
chr8	98942584	STK3	reverse	five_prime_utr	98942540
chr8	19585201	CSGALNACT1	reverse	five_prime_utr	19505966
chr19	49085554	SNRNP70	forward	five_prime_utr	49085640
chr3	169812741	LRRC34	reverse	five_prime_utr	169812703
chr13	25287355	MTMR6	reverse	five_prime_utr	25287296
chr9	38068904	SHB	reverse	five_prime_utr	38068785
chr19	21082255	ZNF714	forward	five_prime_utr	21098201
chr16	2895253	FLYWCH2	forward	five_prime_utr	2895330
chr3	38165750	OXSR1	forward	five_prime_utr	38165848
chr11	832962	CD151	forward	five_prime_utr	834534
chr9	83978465	HNRNPK	reverse	five_prime_utr	83978379
chr14	71414000	SIPA1L1	forward	five_prime_utr	71528706
chr3	167734853	PDCD10	reverse	five_prime_utr	167720208
chr17	48050930	NFE2L1	forward	five_prime_utr	48051061
chr4	109302209	COL25A1	reverse	five_prime_utr	109302180
chr5	59276065	PDE4D	reverse	five_prime_utr	59276000
chr22	38656704	CBY1	forward	five_prime_utr	38656814
chr13	108214558	LIG4	reverse	five_prime_utr	108214517
chr8	81030099	PAG1	reverse	five_prime_utr	80993265
chr7	99619061	ZSCAN25	forward	five_prime_utr	99619569
chr2	202912298	CARF	forward	five_prime_utr	202912333
chr3	150546867	SERP1	reverse	five_prime_utr	150546772
chr5	80654857	DHFR	reverse	five_prime_utr	80654816
chr20	37297332	MANBAL	forward	five_prime_utr	37297427
chr12	6493505	NCAPD2	forward	five_prime_utr	6493636
chr12	46268535	SLC38A1	reverse	five_prime_utr	46268470
chr2	201183189	CASP10	forward	five_prime_utr	201183239
chr7	27179858	HOXA10	reverse	five_prime_utr	27179664
chr12	121802919	LINC01089	reverse	five_prime_utr	121802887
chr12	114407876	TBX5	reverse	five_prime_utr	114407820
chr7	6578591	ZDHHC4	forward	five_prime_utr	6578698
chr1	204411559	PPP1R15B	reverse	five_prime_utr	204411452
chr1	15214978	TMEM51	forward	five_prime_utr	15215025
chr10	98446869	HPS1	reverse	five_prime_utr	98446768
chr1	179865737	TOR1AIP2	reverse	five_prime_utr	179865702
chr12	113185739	RITA1	forward	five_prime_utr	113185801
chr8	102864118	AZIN1	reverse	five_prime_utr	102863879
chr1	200620628	KIF14	reverse	five_prime_utr	200618757
chr20	59933303	SYCP2	reverse	five_prime_utr	59933223
chr19	37467306	ZNF569	reverse	five_prime_utr	37465426
chr10	100347260	SCD	forward	five_prime_utr	100347328
chr3	150763167	SIAH2	reverse	five_prime_utr	150762907
chr3	119294790	ARHGAP31	forward	five_prime_utr	119294828
chr2	9423037	ITGB1BP1	reverse	five_prime_utr	9422915
chr13	49628538	ARL11	forward	five_prime_utr	49628663
chr5	180803896	MGAT1	reverse	five_prime_utr	180803693
chr6	36874929	PPIL1	reverse	five_prime_utr	36874825
chr1	87328735	LMO4	forward	five_prime_utr	87328995
chr6	111483191	REV3L	reverse	five_prime_utr	111483162
chr19	8005500	ELAVL1	reverse	five_prime_utr	8005438
chr8	69466841	SULF1	forward	five_prime_utr	69466954
chr18	58221614	NEDD4L	forward	five_prime_utr	58221703
chr5	115816533	CDO1	reverse	five_prime_utr	115816495
chr4	147732156	ARHGAP10	forward	five_prime_utr	147732194
chr6	111483675	REV3L	reverse	five_prime_utr	111483073
chr15	96331033	NR2F2	forward	five_prime_utr	96331125
chr5	150485963	NDST1	forward	five_prime_utr	150486007
chr6	144064516	PLAGL1	reverse	five_prime_utr	143968911
chr1	1890854	GNB1	reverse	five_prime_utr	1825463
chr5	136147855	SMAD5	forward	five_prime_utr	136153593
chr10	43646196	ZNF32	reverse	five_prime_utr	43646158
chr20	32762614	DNMT3B	forward	five_prime_utr	32762703
chr5	140175161	CYSTM1	forward	five_prime_utr	140175289
chr4	169620780	CLCN3	forward	five_prime_utr	169620935
chr9	128191498	CIZ1	reverse	five_prime_utr	128191451
chr11	73142030	FCHSD2	reverse	five_prime_utr	73141893
chr12	46254842	SLC38A1	reverse	five_prime_utr	46243230
chr4	2490349	RNF4	forward	five_prime_utr	2490408
chr17	82023404	LRRC45	forward	five_prime_utr	82023463
chr11	14643618	PSMA1	reverse	five_prime_utr	14643457
chr4	121823794	CCNA2	reverse	five_prime_utr	121823756
chr8	103021144	ATP6V1C1	forward	five_prime_utr	103021233
chr17	18859428	PRPSAP2	forward	five_prime_utr	18859475
chr3	53165122	PRKCD	forward	five_prime_utr	53165235
chr20	5950843	MCM8	forward	five_prime_utr	5950878
chr20	41340935	LPIN3	forward	five_prime_utr	41341006
chr19	49451847	PIH1D1	reverse	five_prime_utr	49451749
chr7	38179090	STARD3NL	forward	five_prime_utr	38179149
chr11	65122179	FAU	reverse	five_prime_utr	65122051
chr17	50866261	TOB1	reverse	five_prime_utr	50866229
chr3	9986839	EMC3	reverse	five_prime_utr	9986753
chr12	753241	WNK1	forward	five_prime_utr	753300
chr6	159727519	WTAP	forward	five_prime_utr	159727707
chr3	9363264	THUMPD3	forward	five_prime_utr	9363401
chr1	45686503	GPBP1L1	reverse	five_prime_utr	45661165
chr20	44887682	YWHAB	forward	five_prime_utr	44887756
chr12	1027855	ERC1	forward	five_prime_utr	1027893
chr2	10448193	ODC1	reverse	five_prime_utr	10448122
chr2	176002178	LNPK	reverse	five_prime_utr	176002083
chr5	178204646	HNRNPAB	forward	five_prime_utr	178204744
chr5	176361750	KIAA1191	reverse	five_prime_utr	176361598
chr19	48646010	CA11	reverse	five_prime_utr	48645936
chr2	38076142	CYP1B1	reverse	five_prime_utr	38075912
chr10	102468785	MFSD13A	forward	five_prime_utr	102469013
chr3	172039731	FNDC3B	forward	five_prime_utr	172039766
chr17	73232680	C17orf80	forward	five_prime_utr	73233304
chr14	75661312	TTLL5	forward	five_prime_utr	75661422
chr9	127980473	FAM102A	reverse	five_prime_utr	127980333
chr5	131264070	CDC42SE2	forward	five_prime_utr	131264153
chr6	90296767	BACH2	reverse	five_prime_utr	90296579
chr19	56146326	ZNF444	forward	five_prime_utr	56146370
chr11	72112693	ANAPC15	reverse	five_prime_utr	72111493
chr5	10307787	CMBL	reverse	five_prime_utr	10307548
chr1	117367765	MAN1A2	forward	five_prime_utr	117367938
chr14	73147847	PSEN1	forward	five_prime_utr	73147993
chr16	4476450	HMOX2	forward	five_prime_utr	4476491
chr14	57268874	EXOC5	reverse	five_prime_utr	57268839
chr3	159840076	SCHIP1	forward	five_prime_utr	159840183
chr20	45857684	ZSWIM3	forward	five_prime_utr	45857713
chr8	126558344	FAM84B	reverse	five_prime_utr	126558297
chr3	44338198	TCAIM	forward	five_prime_utr	44338323
chr4	184649867	PRIMPOL	forward	five_prime_utr	184652049
chr6	109483121	ZBTB24	reverse	five_prime_utr	109482049
chr14	20326777	CCNB1IP1	reverse	five_prime_utr	20326745
chr14	81220703	GTF2A1	reverse	five_prime_utr	81220653
chr18	50879065	ME2	forward	five_prime_utr	50879172
chr11	73787865	MRPL48	forward	five_prime_utr	73787951
chr2	201129468	CFLAR	forward	five_prime_utr	201129810
chr1	67685256	GADD45A	forward	five_prime_utr	67685381
chr4	17804628	DCAF16	reverse	five_prime_utr	17804572
chr14	73409954	NUMB	reverse	five_prime_utr	73409916
chr6	73521109	EEF1A1	reverse	five_prime_utr	73521056
chr9	83980530	HNRNPK	reverse	five_prime_utr	83980396
chr19	49085478	SNRNP70	forward	five_prime_utr	49085654
chr3	143120063	CHST2	forward	five_prime_utr	143120200
chr15	48878117	EID1	forward	five_prime_utr	48878164
chr17	13601777	HS3ST3A1	reverse	five_prime_utr	13601694
chr5	115543660	FEM1C	reverse	five_prime_utr	115543595
chr1	160262470	DCAF8	reverse	five_prime_utr	160262315
chr9	83707943	UBQLN1	reverse	five_prime_utr	83707878
chrX	123961367	STAG2	forward	five_prime_utr	124022585
chr4	40197262	RHOH	forward	five_prime_utr	40242845
chr16	72093460	TXNL4B	reverse	five_prime_utr	72093410
chr4	145098128	ANAPC10	reverse	five_prime_utr	145098078
chr1	27773250	STX12	forward	five_prime_utr	27773282
chr2	55232435	RPS27A	forward	five_prime_utr	55232464
chr19	57351376	ZNF304	forward	five_prime_utr	57351543
chr10	68332881	PBLD	reverse	five_prime_utr	68332780
chr18	3247891	MYL12A	forward	five_prime_utr	3247938
chr17	78838690	USP36	reverse	five_prime_utr	78838640
chr15	68277904	FEM1B	forward	five_prime_utr	68277972
chr11	119018561	RPS25	reverse	five_prime_utr	119018502
chr5	139274128	SNHG4	forward	five_prime_utr	139274169
chr20	44582680	PKIG	forward	five_prime_utr	44582739
chr16	75148589	ZFP1	forward	five_prime_utr	75148666
chr16	2969591	PAQR4	forward	five_prime_utr	2969623
chr5	134176944	SKP1	reverse	five_prime_utr	134176909
chr6	43014253	KLHDC3	forward	five_prime_utr	43014366
chr11	73218423	P2RY2	forward	five_prime_utr	73218590
chr12	40692515	CNTN1	forward	five_prime_utr	40692544
chr21	34887838	RUNX1	reverse	five_prime_utr	34887800
chr6	99425249	PNISR	reverse	five_prime_utr	99425220
chr8	22141849	REEP4	reverse	five_prime_utr	22141745
chr19	45507526	VASP	forward	five_prime_utr	45507705
chr6	34426078	RPS10	reverse	five_prime_utr	34426028
chr7	66921318	TMEM248	forward	five_prime_utr	66921350
chr10	112950635	TCF7L2	forward	five_prime_utr	112950691
chr17	7687525	TP53	reverse	five_prime_utr	7687478
chr7	105269039	SRPK2	reverse	five_prime_utr	105268962
chr1	89579610	LRRC8B	forward	five_prime_utr	89579654
chr13	46387137	RUBCNL	reverse	five_prime_utr	46377953
chr16	3458078	NAA60	forward	five_prime_utr	3458185
chr19	6110465	RFX2	reverse	five_prime_utr	6110178
chr3	23945411	NR1D2	forward	five_prime_utr	23945461
chr8	81732457	CHMP4C	forward	five_prime_utr	81732498
chr6	139028832	ABRACL	forward	five_prime_utr	139028906
chr5	96935602	LNPEP	forward	five_prime_utr	96935643
chr8	38231804	DDHD2	forward	five_prime_utr	38231863
chr12	82358761	CCDC59	reverse	five_prime_utr	82358564
chr1	246566594	CNST	forward	five_prime_utr	246566638
chr19	57363670	TRAPPC2B	forward	five_prime_utr	57364828
chr14	45253127	MIS18BP1	reverse	five_prime_utr	45247357
chr10	43154920	CSGALNACT2	forward	five_prime_utr	43155030
chr6	28281722	PGBD1	forward	five_prime_utr	28281811
chr3	122514908	KPNA1	reverse	five_prime_utr	122514795
chrX	63754544	ARHGEF9	reverse	five_prime_utr	63754485
chr16	75623021	ADAT1	reverse	five_prime_utr	75622956
chr12	57395779	R3HDM2	reverse	five_prime_utr	57395735
chr8	100150641	POLR2K	forward	five_prime_utr	100150709
chr1	150697069	GOLPH3L	reverse	five_prime_utr	150696998
chr18	50375088	SKA1	forward	five_prime_utr	50375243
chr15	40894548	VPS18	forward	five_prime_utr	40894595
chr8	73294738	RDH10	forward	five_prime_utr	73294821
chr7	138001882	CREB3L2	reverse	five_prime_utr	138001736
chr1	70354513	ANKRD13C	reverse	five_prime_utr	70354445
chr14	20325556	CCNB1IP1	reverse	five_prime_utr	20325488
chr16	705764	FBXL16	reverse	five_prime_utr	705531
chr3	170079811	GPR160	forward	five_prime_utr	170079864
chr8	143990181	GRINA	forward	five_prime_utr	143990234
chrX	101623258	ARMCX3	forward	five_prime_utr	101624168
chr20	59932122	SYCP2	reverse	five_prime_utr	59922425
chr1	62784217	ATG4C	forward	five_prime_utr	62784321
chr18	13730721	RNMT	forward	five_prime_utr	13730768
chr4	145098305	ABCE1	forward	five_prime_utr	145098355
chr7	50780636	GRB10	reverse	five_prime_utr	50756004
chr3	119463620	TMEM39A	reverse	five_prime_utr	119463579
chr1	145824023	RNF115	reverse	five_prime_utr	145823985
chr15	42495672	SNAP23	forward	five_prime_utr	42505226
chr17	48831038	CALCOCO2	forward	five_prime_utr	48831082
chr7	116525696	CAV1	forward	five_prime_utr_three_prime_utr	116525740
chr1	248825863	SH3BP5L	reverse	five_prime_utr	248825831
chr8	49072356	C8orf22	forward	five_prime_utr	49072439
chr15	55270896	RAB27A	reverse	five_prime_utr	55270167
chr6	42451225	TRERF1	reverse	five_prime_utr	42363057
chr20	2500717	ZNF343	reverse	five_prime_utr	2500652
chr1	179865676	TOR1AIP2	reverse	five_prime_utr	179865548
chr10	68332125	HNRNPH3	forward	five_prime_utr	68332169
chr8	132760502	TMEM71	reverse	five_prime_utr	132760452
chr19	40365649	PLD3	forward	five_prime_utr	40365906
chr10	43396607	HNRNPF	reverse	five_prime_utr	43396452
chr11	63681566	RTN3	forward	five_prime_utr	63681634
chr17	7315245	GPS2	reverse	five_prime_utr	7315138
chr7	134646851	BPGM	forward	five_prime_utr	134658386
chr6	133241574	EYA4	forward	five_prime_utr	133241675
chr7	87876199	SLC25A40	reverse	five_prime_utr	87876056
chr3	45226169	TMEM158	reverse	five_prime_utr	45226044
chrX	118346145	WDR44	forward	five_prime_utr	118346177
chr12	42326018	ZCRB1	reverse	five_prime_utr	42325983
chr10	110008007	ADD3	forward	five_prime_utr	110008051
chr19	51571433	ZNF175	forward	five_prime_utr	51571474
chr2	26034325	RAB10	forward	five_prime_utr	26034468
chr11	57672819	ZDHHC5	forward	five_prime_utr	57672926
chr11	125887738	HYLS1	forward	five_prime_utr	125891439
chr19	43827871	ZNF283	forward	five_prime_utr	43827924
chr12	6752998	MLF2	reverse	five_prime_utr	6752342
chr5	134845999	C5orf24	forward	five_prime_utr	134846211
chr22	26512429	TFIP11	reverse	five_prime_utr	26510618
chr19	11529122	ECSIT	reverse	five_prime_utr	11529066
chr7	44123322	POLD2	reverse	five_prime_utr	44123278
chr5	112861328	CTC-487M23.8	forward	five_prime_utr	112861363
chr12	48957457	ARF3	reverse	five_prime_utr	48957275
chr19	36032749	CLIP3	reverse	five_prime_utr	36032720
chr5	36606702	SLC1A3	forward	five_prime_utr	36608420
chr20	2873611	PTPRA	forward	five_prime_utr	2873673
chr1	50969073	CDKN2C	forward	five_prime_utr	50969330
chr8	22441161	PPP3CC	forward	five_prime_utr	22441310
chr2	98518995	INPP4A	forward	five_prime_utr	98519962
chr4	151014858	LRBA	reverse	five_prime_utr	151014673
chr9	33473874	NOL6	reverse	five_prime_utr	33473842
chr14	102362995	TECPR2	forward	five_prime_utr	102376677
chr4	102827141	UBE2D3	reverse	five_prime_utr	102827100
chr14	60092237	PCNX4	forward	five_prime_utr	60092413
chr6	31835106	C6orf48	forward	five_prime_utr	31835204
chr11	810001	RPLP2	forward	five_prime_utr	810201
chr3	88058998	CGGBP1	reverse	five_prime_utr	88058834
chr8	66430240	ADHFE1	forward	five_prime_utr_three_prime_utr	66430272
chr11	5685040	TRIM5	reverse	five_prime_utr	5685008
chr3	183253455	B3GNT5	forward	five_prime_utr	183269554
chr7	26200623	HNRNPA2B1	reverse	five_prime_utr	26200594
chr20	58309879	RAB22A	forward	five_prime_utr	58309941
chr4	17805203	DCAF16	reverse	five_prime_utr	17804752
chr1	45803644	MAST2	forward	five_prime_utr	45803703
chr6	30556422	GNL1	reverse	five_prime_utr	30556327
chr12	67269441	CAND1	forward	five_prime_utr	67269494
chr10	48306775	MAPK8	forward	five_prime_utr	48306825
chr11	4094859	RRM1	forward	five_prime_utr	4094903
chr8	22049210	DMTN	forward	five_prime_utr	22066851
chr9	35115762	FAM214B	reverse	five_prime_utr	35115724
chr9	105573709	FKTN	forward	five_prime_utr	105574993
chr2	30148453	YPEL5	forward	five_prime_utr	30148512
chr6	21593919	SOX4	forward	five_prime_utr	21593963
chr3	187291808	MASP1	reverse	five_prime_utr	187291779
chr6	127343510	ECHDC1	reverse	five_prime_utr	127343322
chr12	6494080	NCAPD2	forward	five_prime_utr	6494145
chr12	102120261	PARPBP	forward	five_prime_utr	102120290
chr2	98731066	MGAT4A	reverse	five_prime_utr	98726488
chr7	134646839	BPGM	forward	five_prime_utr	134661471
chr9	134053567	BRD3	reverse	five_prime_utr	134053493
chr7	141738512	SSBP1	forward	five_prime_utr	141738547
chr8	98942430	STK3	reverse	five_prime_utr	98942374
chr7	87152520	DMTF1	forward	five_prime_utr	87154452
