chr	pos	gene	strand	type	stop_pos
chr14	35452095	SRP54	forward	five_prime_utr	35465894
chr15	37393349	MEIS2	reverse	five_prime_utr	37393128
chr17	46128286	NFE2L1	forward	five_prime_utr	46128423
chr7	99716161	TAF6	reverse	five_prime_utr	99716123
chr1	86043838	DDAH1	reverse	five_prime_utr	86043644
chr1	173793427	CENPL	reverse	five_prime_utr	173793296
chr1	32169496	COL16A1	reverse	five_prime_utr	32169461
chr7	106809452	HBP1	forward	five_prime_utr	106814913
chr17	40828935	PLEKHH3	reverse	five_prime_utr	40828750
chr9	94173185	NFIL3	reverse	five_prime_utr	94173108
chr17	3819778	P2RX1	reverse	five_prime_utr	3819632
chr14	53258248	GNPNAT1	reverse	five_prime_utr	53254558
chr7	30068167	PLEKHA8	forward	five_prime_utr	30068202
chr1	89530966	GBP1	reverse	five_prime_utr	89530913
chr1	178745830	RALGPS2	forward	five_prime_utr	178745871
chr1	87794802	LMO4	forward	five_prime_utr	87795062
chr10	101419314	ENTPD7	forward	five_prime_utr	101419349
chr7	77427665	TMEM60	reverse	five_prime_utr	77427567
chrX	151081401	MAGEA4	forward	five_prime_utr	151081445
chrX	12993238	TMSB4X	forward	five_prime_utr	12993291
chr8	67579404	VCPIP1	reverse	five_prime_utr	67579369
chrX	106960204	TSC22D3	reverse	five_prime_utr	106960160
chr10	95256551	CEP55	forward	five_prime_utr	95256586
chr5	60458080	SMIM15	reverse	five_prime_utr	60458045
chr10	38383334	ZNF37A	forward	five_prime_utr	38383369
chr1	39957456	BMP8A	forward	five_prime_utr	39957647
chr5	140767344	PCDHGA3	forward	five_prime_utr	140767406
chr11	13484721	BTBD10	reverse	five_prime_utr	13484635
chr3	195163782	ACAP2	reverse	five_prime_utr	195163651
chr3	113775607	QTRT2	forward	five_prime_utr	113775687
chr3	119182384	TMEM39A	reverse	five_prime_utr	119182328
chr1	204889781	NFASC	forward	five_prime_utr	204889858
chr4	134070940	PCDH10	forward	five_prime_utr	134071005
chrX	128977702	ZDHHC9	reverse	five_prime_utr	128976051
chr16	28223100	XPO6	reverse	five_prime_utr	28222870
chr5	137089868	HNRNPA0	reverse	five_prime_utr	137089815
chr2	201994276	CFLAR	forward	five_prime_utr	201994314
chr19	48759166	CARD8	reverse	five_prime_utr	48759029
chr19	58740236	ZNF544	forward	five_prime_utr	58741798
chr22	23522796	BCR	forward	five_prime_utr	23522918
chr14	21152740	RNASE4	forward	five_prime_utr	21152778
chr19	21688492	ZNF429	forward	five_prime_utr	21688545
chr12	56615409	RNF41	reverse	five_prime_utr	56610274
chr1	208417464	PLXNA2	reverse	five_prime_utr	208417384
chr16	3333597	ZNF263	forward	five_prime_utr	3333647
chr18	2571624	NDC80	forward	five_prime_utr	2571686
chr12	96793984	CDK17	reverse	five_prime_utr	96793760
chr11	47400070	SPI1	reverse	five_prime_utr	47400035
chr19	13213391	LYL1	reverse	five_prime_utr	13213341
chr3	160939101	NMD3	forward	five_prime_utr	160939244
chr8	90770063	RIPK2	forward	five_prime_utr	90770155
chr8	103862277	AZIN1	reverse	five_prime_utr	103862242
chr8	130915567	FAM49B	reverse	five_prime_utr	130915505
chr2	201981015	CFLAR	forward	five_prime_utr	201981152
chr1	28834670	RCC1	forward	five_prime_utr	28834762
chr5	138089168	CTNNA1	forward	five_prime_utr	138089203
chr16	2255830	MLST8	forward	five_prime_utr	2256047
chr2	217559724	IGFBP5	reverse	five_prime_utr	217559605
chr15	81293493	MESDC1	forward	five_prime_utr	81293678
chr22	19868802	TXNRD2	reverse	five_prime_utr	19868710
chr10	81965312	ANXA11	reverse	five_prime_utr	81965091
chr6	114178744	MARCKS	forward	five_prime_utr	114178911
chr11	57435635	ZDHHC5	forward	five_prime_utr	57439506
chr1	150266538	MRPS21	forward	five_prime_utr	150266681
chr22	41697551	ZC3H7B	forward	five_prime_utr	41697661
chr10	105211997	CALHM2	reverse	five_prime_utr	105210517
chr16	2014800	RPS2	reverse	five_prime_utr	2014735
chr12	50505998	COX14	forward	five_prime_utr	50506045
chr10	48355117	ZNF488	reverse	five_prime_utr	48355146
chr15	74218891	LOXL1	forward	five_prime_utr	74218953
chr8	145581230	SLC52A2	forward	five_prime_utr	145582915
chr2	128145294	MAP3K2	reverse	five_prime_utr	128145214
chr1	161094312	DEDD	reverse	five_prime_utr	161094262
chr1	78148325	ZZZ3	reverse	five_prime_utr	78107307
chr10	105155703	USMG5	reverse	five_prime_utr	105155665
chr14	93651048	MOAP1	reverse	five_prime_utr	93650685
chr2	173420793	PDK1	forward	five_prime_utr	173420867
chr12	85307294	SLC6A15	reverse	five_prime_utr	85306438
chr2	27573207	GTF3C2	reverse	five_prime_utr	27573166
chr14	103851911	MARK3	forward	five_prime_utr	103852066
chr17	56161023	DYNLL2	forward	five_prime_utr	56161196
chr17	46128377	NFE2L1	forward	five_prime_utr	46128445
chr5	148930728	CSNK1A1	reverse	five_prime_utr	148930696
chr10	95462246	FRA10AC1	reverse	five_prime_utr	95462124
chr2	219575720	TTLL4	forward	five_prime_utr	219575764
chr9	91041344	SPIN1	forward	five_prime_utr	91041406
chr1	41445398	CTPS1	forward	five_prime_utr	41445505
chr19	11616708	ZNF653	reverse	five_prime_utr	11616616
chr21	33651358	MIS18A	reverse	five_prime_utr	33651329
chr2	10830050	NOL10	reverse	five_prime_utr	10830006
chr7	148396015	CUL1	forward	five_prime_utr	148396125
chr22	26879728	HPS4	reverse	five_prime_utr	26879585
chr8	19363551	CSGALNACT1	reverse	five_prime_utr	19363477
chr16	85029578	ZDHHC7	reverse	five_prime_utr	85029549
chr17	42402173	SLC25A39	reverse	five_prime_utr	42402075
chrX	75648132	MAGEE1	forward	five_prime_utr	75648221
chr10	92982535	PCGF5	forward	five_prime_utr	92982606
chr1	169075963	ATP1B1	forward	five_prime_utr	169076055
chr5	149535048	PDGFRB	reverse	five_prime_utr	149534956
chr13	102068691	NALCN	reverse	five_prime_utr	102051485
chr5	137673794	FAM53C	forward	five_prime_utr	137674000
chr2	134877842	MGAT5	forward	five_prime_utr	135010683
chr7	89783833	STEAP1	forward	five_prime_utr	89789079
chr1	2005298	PRKCZ	forward	five_prime_utr	2005333
chrX	100872564	ARMCX6	reverse	five_prime_utr	100871679
chr11	105892622	MSANTD4	reverse	five_prime_utr	105881768
chr7	134855379	C7orf49	reverse	five_prime_utr	134855344
chr13	76056221	TBC1D4	reverse	five_prime_utr	76056144
chr19	40030774	EID2	reverse	five_prime_utr	40030721
chr14	54423330	BMP4	reverse	five_prime_utr	54420068
chr17	43138425	DCAKD	reverse	five_prime_utr	43138333
chr19	751136	MISP	forward	five_prime_utr	751369
chr1	41157374	NFYC	forward	five_prime_utr	41157547
chrX	13753021	OFD1	forward	five_prime_utr	13753137
chr6	97731020	MMS22L	reverse	five_prime_utr	97730976
chr11	27494257	LGR4	reverse	five_prime_utr	27494171
chr4	44680450	GUF1	forward	five_prime_utr	44680620
chr20	49126908	PTPN1	forward	five_prime_utr	49126952
chr3	9466174	SETD5	forward	five_prime_utr	9466218
chr1	220921717	MARC2	forward	five_prime_utr	220921800
chr13	79980073	RBM26	reverse	five_prime_utr	79979963
chr15	69113231	ANP32A	reverse	five_prime_utr	69113169
chr5	141349178	RNF14	forward	five_prime_utr	141350413
chr1	247494939	ZNF496	reverse	five_prime_utr	247494730
chr7	121036352	FAM3C	reverse	five_prime_utr	121023034
chr8	67974366	COPS5	reverse	five_prime_utr	67974337
chr17	66511085	RP11-120M18.2	forward	five_prime_utr	66511237
chr12	70671918	CNOT2	forward	five_prime_utr	70671971
chr17	27169725	FAM222B	reverse	five_prime_utr	27093698
chr12	46662751	SLC38A1	reverse	five_prime_utr	46637013
chr1	155658480	YY1AP1	reverse	five_prime_utr	155658406
chr17	15168526	PMP22	reverse	five_prime_utr	15164063
chr18	18691100	ROCK1	reverse	five_prime_utr	18691020
chr12	121734484	CAMKK2	reverse	five_prime_utr	121734437
chr22	30162878	ZMAT5	reverse	five_prime_utr	30144540
chr3	47517280	SCAP	reverse	five_prime_utr	47517020
chr1	174969150	CACYBP	forward	five_prime_utr	174969224
chr2	136289085	R3HDM1	forward	five_prime_utr	136289198
chr9	87284691	NTRK2	forward	five_prime_utr	87284807
chr1	19639336	PQLC2	forward	five_prime_utr	19639416
chr14	66028125	FUT8	forward	five_prime_utr	66028208
chr20	61569205	DIDO1	reverse	five_prime_utr	61569161
chr1	16091093	FBLIM1	forward	five_prime_utr	16091131
chr16	4524749	HMOX2	forward	five_prime_utr	4524790
chr1	16091137	FBLIM1	forward	five_prime_utr	16091184
chr16	55513111	MMP2	forward	five_prime_utr	55513164
chr12	95611127	FGD6	reverse	five_prime_utr	95611071
chr8	42396818	SMIM19	forward	five_prime_utr	42396946
chr14	20922956	OSGEP	reverse	five_prime_utr	20922885
chr17	30677260	RP11-227G15.3	forward	five_prime_utr	30677295
chr19	47353555	AP2S1	reverse	five_prime_utr	47353445
chr1	155214359	GBA	reverse	five_prime_utr	155214022
chr7	128379404	CALU	forward	five_prime_utr	128379490
chr1	38259591	MANEAL	forward	five_prime_utr	38259824
chr22	29999577	NF2	forward	five_prime_utr	29999642
chr2	62932878	EHBP1	forward	five_prime_utr	62932925
chr2	75788414	EVA1A	reverse	five_prime_utr	75788325
chr2	20550450	PUM2	reverse	five_prime_utr	20550244
chrX	152990443	ABCD1	forward	five_prime_utr	152990619
chr11	65770373	BANF1	forward	five_prime_utr	65770402
chr1	109756559	SARS	forward	five_prime_utr	109756591
chr4	141348739	CLGN	reverse	five_prime_utr	141348683
chr3	186524169	RFC4	reverse	five_prime_utr	186524125
chr10	127511642	UROS	reverse	five_prime_utr	127505068
chr17	48474857	LRRC59	reverse	five_prime_utr	48474747
chr17	38444256	CDC6	forward	five_prime_utr	38444297
chr12	49351182	ARF3	reverse	five_prime_utr	49351105
chr19	51302589	C19orf48	reverse	five_prime_utr	51301981
chr6	32806540	TAP2	reverse	five_prime_utr	32806376
chr14	73876728	NUMB	reverse	five_prime_utr	73822461
chr3	111313907	ZBED2	reverse	five_prime_utr	111313842
chr9	136918885	BRD3	reverse	five_prime_utr	136918615
chr9	74383376	TMEM2	reverse	five_prime_utr	74383311
chr1	8021734	PARK7	forward	five_prime_utr	8021799
chr17	75085269	SEC14L1	forward	five_prime_utr	75085472
chr12	106976756	RFX4	forward	five_prime_utr	106976794
chr22	30162878	ZMAT5	reverse	five_prime_utr	30162819
chr11	68039367	C11orf24	reverse	five_prime_utr	68034819
chr11	65770477	BANF1	forward	five_prime_utr	65770536
chr1	62903028	USP1	forward	five_prime_utr	62903075
chr12	66218874	HMGA2	forward	five_prime_utr	66218903
chr2	28974807	PPP1CB	forward	five_prime_utr	28974896
chr3	49059307	NDUFAF3	forward	five_prime_utr	49059540
chr19	51305504	C19orf48	reverse	five_prime_utr	51302160
chr3	128902765	CNBP	reverse	five_prime_utr	128902589
chr18	47340181	RP11-886H22.1	reverse	five_prime_utr	47340122
chr3	169487525	ACTRT3	reverse	five_prime_utr	169487391
chr3	152017692	MBNL1	forward	five_prime_utr	152017769
chr19	48759075	CARD8	reverse	five_prime_utr	48744302
chr2	47142912	MCFD2	reverse	five_prime_utr	47137986
chr3	125313929	OSBPL11	reverse	five_prime_utr	125313867
chr19	47735990	BBC3	reverse	five_prime_utr	47735892
chr12	46637055	SLC38A1	reverse	five_prime_utr	46637008
chr17	79881285	MAFG	reverse	five_prime_utr	79881166
chr16	82660564	CDH13	forward	five_prime_utr	82660662
chr6	16761588	ATXN1	reverse	five_prime_utr	16754281
chr6	82462264	FAM46A	reverse	five_prime_utr	82462232
chr19	41725123	AXL	forward	five_prime_utr	41725281
chr20	524412	CSNK2A1	reverse	five_prime_utr	524359
chr18	3247852	MYL12A	forward	five_prime_utr	3249368
chr21	39956812	ERG	reverse	five_prime_utr	39956759
chr5	92919537	NR2F1	forward	five_prime_utr	92919566
chr3	141122786	ZBTB38	forward	five_prime_utr	141122818
chr15	52121894	TMOD3	forward	five_prime_utr	52122001
chr7	130126162	MEST	forward	five_prime_utr	130126215
chr7	66147167	KCTD7	forward	five_prime_utr	66147271
chr1	93913710	FNBP1L	forward	five_prime_utr	93913748
chr1	111506425	LRIF1	reverse	five_prime_utr	111506312
chr1	183605536	RGL1	forward	five_prime_utr	183605601
chr12	124428902	CCDC92	reverse	five_prime_utr	124428870
chr19	50529354	ZNF473	forward	five_prime_utr	50534313
chr1	156252535	SMG5	reverse	five_prime_utr	156252500
chr3	167452653	PDCD10	reverse	five_prime_utr	167437996
chr7	37960328	EPDR1	forward	five_prime_utr	37960477
chrX	64754638	LAS1L	reverse	five_prime_utr	64754603
chr12	110434118	GIT2	reverse	five_prime_utr	110434056
chr3	110790756	NECTIN3	forward	five_prime_utr	110790803
chr10	103874676	LDB1	reverse	five_prime_utr	103874647
chr3	188059470	LPP	forward	five_prime_utr	188059511
chr20	45027362	ELMO2	reverse	five_prime_utr	45027264
chr11	124492779	TBRG1	forward	five_prime_utr	124492862
chr19	51302167	C19orf48	reverse	five_prime_utr	51301976
chr3	50365608	TUSC2	reverse	five_prime_utr	50365573
chr19	39658870	PAK4	forward	five_prime_utr	39658911
chr18	48556713	RP11-729L2.2	forward	five_prime_utr	48556760
chr13	50154650	RCBTB1	reverse	five_prime_utr	50154615
chr20	44563362	PCIF1	forward	five_prime_utr	44566103
chr1	241803663	OPN3	reverse	five_prime_utr	241803592
chr6	31697545	DDAH2	reverse	five_prime_utr	31696978
chr11	71791420	NUMA1	reverse	five_prime_utr	71780947
chr11	12159955	MICAL2	forward	five_prime_utr	12159984
chr17	71229369	C17orf80	forward	five_prime_utr	71229443
chr8	146017800	RPL8	reverse	five_prime_utr	146017747
chr1	214724609	PTPN14	reverse	five_prime_utr	214706736
chrX	102611429	TCEAL9	forward	five_prime_utr	102612568
chr14	20797541	CCNB1IP1	reverse	five_prime_utr	20797512
chr7	32919504	KBTBD2	reverse	five_prime_utr	32919424
chr4	106630034	GSTCD	forward	five_prime_utr	106638753
chr20	46211948	NCOA3	forward	five_prime_utr	46212001
chr1	17766149	RCC2	reverse	five_prime_utr	17766030
chr2	217559785	IGFBP5	reverse	five_prime_utr	217559711
chr4	103266553	SLC39A8	reverse	five_prime_utr	103266473
chr12	42719866	ZCRB1	reverse	five_prime_utr	42719774
chr7	32931185	KBTBD2	reverse	five_prime_utr	32931144
chr16	28505369	CLN3	reverse	five_prime_utr	28505331
chr11	65769407	EIF1AD	reverse	five_prime_utr	65769345
chr14	93650703	MOAP1	reverse	five_prime_utr	93650614
chr12	56618217	NABP2	forward	five_prime_utr	56618309
chr4	39979161	PDS5A	reverse	five_prime_utr	39979123
chr19	35168607	ZNF302	forward	five_prime_utr	35169659
chr2	70314713	PCBP1	forward	five_prime_utr	70314838
chr5	122881151	CSNK1G3	forward	five_prime_utr	122881204
chr1	85156126	SSX2IP	reverse	five_prime_utr	85156097
chr16	2014797	RPS2	reverse	five_prime_utr	2014735
chr3	154798056	MME	forward	five_prime_utr	154801953
chr7	39663372	RALA	forward	five_prime_utr	39663428
chr5	31530988	DROSHA	reverse	five_prime_utr	31530872
chr4	41145147	APBB2	reverse	five_prime_utr	41145055
chr13	77600987	FBXL3	reverse	five_prime_utr	77600958
chr17	7210894	EIF5A	forward	five_prime_utr	7210953
chr15	67418276	SMAD3	forward	five_prime_utr	67418308
chr4	185569758	CASP3	reverse	five_prime_utr	185569714
chr10	27443871	YME1L1	reverse	five_prime_utr	27443764
chr16	2945249	FLYWCH2	forward	five_prime_utr	2945395
chr8	42751687	RNF170	reverse	five_prime_utr	42751544
chr20	1600645	SIRPB1	reverse	five_prime_utr	1600601
chr12	16035445	STRAP	forward	five_prime_utr	16035537
chr16	30662303	PRR14	forward	five_prime_utr	30662374
chr11	125496468	CHEK1	forward	five_prime_utr	125496500
chr4	114900782	ARSJ	reverse	five_prime_utr	114900561
chr8	54755664	ATP6V1H	reverse	five_prime_utr	54755590
chr6	99395723	FBXL4	reverse	five_prime_utr	99382684
chr17	74723235	METTL23	forward	five_prime_utr	74723294
chr19	36858871	ZFP14	reverse	five_prime_utr	36858818
chr1	182360377	GLUL	reverse	five_prime_utr	182360312
chr14	81687274	GTF2A1	reverse	five_prime_utr	81687242
chrX	100871723	ARMCX6	reverse	five_prime_utr	100871679
chr21	42799165	MX1	forward	five_prime_utr	42802484
chr18	32870144	ZSCAN30	reverse	five_prime_utr	32869784
chr10	102729325	SEMA4G	forward	five_prime_utr	102729493
chr9	116155898	ALAD	reverse	five_prime_utr	116155866
chr12	124458439	FAM101A	forward	five_prime_utr	124458477
chr16	72127468	TXNL4B	reverse	five_prime_utr	72127379
chr8	110552450	EBAG9	forward	five_prime_utr	110552653
chr11	71780909	NUMA1	reverse	five_prime_utr	71779264
chr16	74734717	MLKL	reverse	five_prime_utr	74734682
chr1	157015109	ARHGEF11	reverse	five_prime_utr	157015017
chr1	16091064	FBLIM1	forward	five_prime_utr	16091159
chr5	96271328	LNPEP	forward	five_prime_utr	96271519
chr6	24775298	GMNN	forward	five_prime_utr	24775327
chr22	45098151	PRR5	forward	five_prime_utr	45098261
chr22	41488588	EP300	forward	five_prime_utr	41488707
chr12	104350929	C12orf73	reverse	five_prime_utr	104350873
chr1	38156070	C1orf109	reverse	five_prime_utr	38155867
chr14	74180516	PNMA1	reverse	five_prime_utr	74180454
chr7	39663419	RALA	forward	five_prime_utr	39663643
chr5	169311809	FAM196B	reverse	five_prime_utr	169311762
chr5	114961583	TMED7	reverse	five_prime_utr	114961551
chr8	118533035	MED30	forward	five_prime_utr	118533100
chr16	65087715	CDH11	reverse	five_prime_utr	65038864
chr1	118148750	FAM46C	forward	five_prime_utr	118165488
chr15	45021522	TRIM69	forward	five_prime_utr	45023564
chr10	51565180	NCOA4	reverse	five_prime_utr	51565227
chr20	30327210	TPX2	forward	five_prime_utr	30327419
chr20	58517286	FAM217B	forward	five_prime_utr	58517504
chr8	131028659	FAM49B	reverse	five_prime_utr	131028597
chr2	136499269	UBXN4	forward	five_prime_utr	136499307
chr21	32711604	TIAM1	reverse	five_prime_utr	32711554
chr19	10491118	TYK2	reverse	five_prime_utr	10490444
chr20	61273825	SLCO4A1	forward	five_prime_utr	61273965
chr19	51302572	C19orf48	reverse	five_prime_utr	51302160
chr8	103899174	AZIN1	reverse	five_prime_utr	103870336
chr15	78588065	WDR61	reverse	five_prime_utr	78588033
chr3	52738948	GLT8D1	reverse	five_prime_utr	52738736
chr18	51884378	C18orf54	forward	five_prime_utr	51885147
chr17	26989006	SDF2	reverse	five_prime_utr	26988896
chr1	23520788	HTR1D	reverse	five_prime_utr	23520714
chr7	17338616	AHR	forward	five_prime_utr	17338729
chr2	74781547	DOK1	forward	five_prime_utr	74781678
chr13	80915016	SPRY2	reverse	five_prime_utr	80914972
chr3	170077662	SKIL	forward	five_prime_utr	170077706
chr5	177631682	HNRNPAB	forward	five_prime_utr	177631792
chr1	86044027	DDAH1	reverse	five_prime_utr	86043956
chr5	78908410	PAPD4	forward	five_prime_utr	78908852
chr15	66679288	MAP2K1	forward	five_prime_utr	66679509
chr9	113798461	LPAR1	reverse	five_prime_utr	113798390
chr17	47439323	ZNF652	reverse	five_prime_utr	47395342
chr12	109919492	UBE3B	forward	five_prime_utr	109919551
chr8	126442728	TRIB1	forward	five_prime_utr	126442769
chr9	96213744	FAM120AOS	reverse	five_prime_utr	96213556
chr19	2085255	MOB3A	reverse	five_prime_utr	2078650
chr15	67358280	SMAD3	forward	five_prime_utr	67358375
chr17	14204506	HS3ST3B1	forward	five_prime_utr	14204724
chr11	67798166	NDUFS8	forward	five_prime_utr	67798225
chr8	28360247	FZD3	forward	five_prime_utr	28360384
chr5	176730556	MXD3	reverse	five_prime_utr	176730380
chr21	30396992	USP16	forward	five_prime_utr	30398918
chr14	79746120	NRXN3	forward	five_prime_utr	79746188
chr3	141820663	TFDP2	reverse	five_prime_utr	141820628
chr20	52199657	ZNF217	reverse	five_prime_utr	52199622
chr1	46016756	AKR1A1	forward	five_prime_utr	46018203
chr19	37958328	ZNF569	reverse	five_prime_utr	37956328
chr6	99395688	FBXL4	reverse	five_prime_utr	99382652
chr5	31530955	DROSHA	reverse	five_prime_utr	31529186
chr3	185000756	MAP3K13	forward	five_prime_utr	185000803
chr1	16935168	NBPF1	reverse	five_prime_utr	16935028
chr7	91875183	KRIT1	reverse	five_prime_utr	91875154
chr19	16187896	TPM4	forward	five_prime_utr	16191739
chr12	56618222	NABP2	forward	five_prime_utr	56618284
chr3	51575619	RAD54L2	forward	five_prime_utr	51575780
chr1	36725004	THRAP3	forward	five_prime_utr	36725084
chr22	41681998	RANGAP1	reverse	five_prime_utr	41677054
chr1	173793422	CENPL	reverse	five_prime_utr	173793137
chr7	6618295	ZDHHC4	forward	five_prime_utr	6618369
chr19	2236880	SF3A2	forward	five_prime_utr	2243407
chr2	64069253	UGP2	forward	five_prime_utr	64069318
chr20	62152135	PPDPF	forward	five_prime_utr	62152188
chr1	46126450	GPBP1L1	reverse	five_prime_utr	46126337
chr19	21688430	ZNF429	forward	five_prime_utr	21688516
chr1	28696261	PHACTR4	forward	five_prime_utr	28696314
chr19	35168607	ZNF302	forward	five_prime_utr	35168753
chr9	91616012	S1PR3	forward	five_prime_utr	91616095
chr17	35870784	DUSP14	forward	five_prime_utr	35870870
chrX	10851715	MID1	reverse	five_prime_utr	10588401
chr20	48525103	SPATA2	reverse	five_prime_utr	48525047
chr7	50823745	GRB10	reverse	five_prime_utr	50823701
chr22	18640332	USP18	forward	five_prime_utr	18640424
chr4	8271513	HTRA3	forward	five_prime_utr	8271575
chr8	17104368	CNOT7	reverse	five_prime_utr	17102738
